"705","2017-1-17","2017-5-26","1"
"706","2017-1-27","2017-5-11","1"
"707","2017-1-14","2017-2-5","1"
"708","2017-7-18","2017-10-5","1"
"709","2017-1-18","2017-6-12","1"
"710","2017-2-8","2017-3-2","1"
"711","2017-6-20","2017-10-15","1"
"712","2017-1-4","2017-4-24","1"
"713","2017-1-3","2017-1-21","1"
"714","2017-1-18","2017-1-28","1"
"715","2017-1-3","2017-2-22","1"
"716","2017-1-18","2017-2-10","1"
"717","2017-10-8","2017-12-19","1"
"718","2017-3-13","2017-4-18","1"
"719","2017-1-6","2017-2-28","1"
"720","2017-4-3","2017-10-2","1"
"721","2017-6-6","2017-11-15","1"
"722","2017-1-17","2017-1-18","1"
"723","2017-5-8","2017-11-7","1"
"724","2017-1-8","2017-1-23","1"
"725","2017-2-2","2017-6-17","1"
"726","2017-1-20","2017-8-14","1"
"727","2017-2-1","2017-10-22","1"
"728","2017-6-1","2017-8-7","1"
"729","2017-1-17","2017-4-20","1"
"730","2017-4-4","2017-9-5","1"
"731","2017-1-10","2017-3-22","1"
"732","2017-1-13","2017-4-9","1"
"733","2017-6-14","2017-8-22","1"
"734","2017-6-25","2017-10-9","1"
"735","2017-1-21","2017-9-25","1"
"736","2017-1-4","2017-4-3","1"
"737","2017-1-4","2017-2-8","1"
"738","2017-5-9","2017-12-13","1"
"739","2017-1-3","2017-1-8","1"
"740","2017-8-1","2017-8-10","1"
"741","2017-1-1","2017-1-10","1"
"742","2017-1-5","2017-2-10","1"
"743","2017-1-16","2017-2-23","1"
"744","2017-1-12","2017-3-26","1"
"745","2017-1-5","2017-3-27","1"
"746","2017-1-1","2017-3-16","1"
"747","2017-8-16","2017-11-14","1"
"748","2017-1-14","2017-4-25","1"
"749","2017-4-4","2017-11-12","1"
"750","2017-2-22","2017-12-6","1"
"751","2017-1-1","2017-1-10","1"
"752","2017-2-5","2017-10-24","1"
"753","2017-2-27","2017-6-7","1"
"754","2017-8-4","2017-10-18","1"
"755","2017-1-23","2017-9-8","1"
"756","2017-2-1","2017-2-10","1"
"757","2017-1-26","2017-2-8","1"
"758","2017-3-27","2017-6-28","1"
"759","2017-1-28","2017-11-6","1"
"760","2017-1-28","2017-7-12","1"
"761","2017-1-17","2017-2-28","1"
"762","2017-12-1","2017-12-18","1"
"763","2017-8-21","2017-9-19","1"
"764","2017-1-23","2017-2-28","1"
"765","2017-4-14","2017-6-9","1"
"766","2017-5-1","2017-5-10","1"
"767","2017-1-10","2017-9-10","1"
"768","2017-2-15","2017-11-5","1"
"769","2017-1-6","2017-11-13","1"
"770","2017-1-15","2017-10-23","1"
"771","2017-1-27","2017-2-13","1"
"772","2017-1-2","2017-4-27","1"
"773","2017-1-9","2017-1-10","1"
"774","2017-1-21","2017-2-9","1"
"775","2017-4-28","2017-10-21","1"
"776","2017-9-6","2017-9-16","1"
"777","2017-1-21","2017-4-8","1"
"778","2017-1-24","2017-3-17","1"
"779","2017-1-1","2017-1-10","1"
"780","2017-1-1","2017-1-10","1"
"781","2017-1-26","2017-3-12","1"
"782","2017-3-19","2017-5-17","1"
"783","2017-1-5","2017-3-9","1"
"784","2017-2-7","2017-4-14","1"
"785","2017-2-9","2017-4-9","1"
"786","2017-6-13","2017-8-14","1"
"787","2017-1-28","2017-8-24","1"
"788","2017-1-16","2017-5-15","1"
"789","2017-1-7","2017-6-16","1"
"790","2017-1-1","2017-1-10","1"
"791","2017-1-1","2017-1-10","1"
"792","2017-1-4","2017-11-24","1"
"793","2017-1-12","2017-1-20","1"
"794","2017-9-15","2017-12-2","1"
"795","2017-3-21","2017-6-19","1"
"796","2017-11-10","2017-12-15","1"
"797","2017-4-13","2017-11-28","1"
"798","2017-12-11","2017-12-13","1"
"799","2017-1-27","2017-2-13","1"
"800","2017-1-16","2017-3-25","1"
"801","2017-3-7","2017-8-10","1"
"802","2017-2-26","2017-11-4","1"
"803","2017-6-7","2017-8-1","1"
"804","2017-1-4","2017-4-27","1"
"805","2017-1-23","2017-3-21","1"
"806","2017-1-1","2017-1-23","1"
"807","2017-7-27","2017-9-25","1"
"808","2017-1-6","2017-2-8","1"
"809","2017-1-15","2017-8-15","1"
"810","2017-1-5","2017-5-19","1"
"811","2017-1-26","2017-8-21","1"
"812","2017-6-15","2017-8-3","1"
"813","2017-2-6","2017-7-1","1"
"814","2017-1-18","2017-4-13","1"
"815","2017-1-17","2017-2-1","1"
"816","2017-4-6","2017-12-8","1"
"817","2017-4-4","2017-11-16","1"
"818","2017-1-4","2017-3-10","1"
"819","2017-1-10","2017-2-1","1"
"820","2017-4-2","2017-5-17","1"
"821","2017-1-24","2017-1-25","1"
"822","2017-4-11","2017-7-3","1"
"823","2017-5-1","2017-12-12","1"
"824","2017-1-22","2017-4-26","1"
"825","2017-1-4","2017-5-21","1"
"826","2017-1-3","2017-7-25","1"
"827","2017-1-9","2017-10-10","1"
"828","2017-8-2","2017-11-19","1"
"829","2017-1-16","2017-2-19","1"
"830","2017-1-24","2017-6-1","1"
"831","2017-6-8","2017-8-16","1"
"832","2017-1-19","2017-6-19","1"
"833","2017-1-19","2017-1-22","1"
"834","2017-2-17","2017-6-26","1"
"835","2017-1-12","2017-9-26","1"
"836","2017-1-19","2017-4-11","1"
"837","2017-1-15","2017-6-11","1"
"838","2017-10-1","2017-10-10","1"
"839","2017-1-18","2017-7-26","1"
"840","2017-1-19","2017-2-20","1"
"841","2017-2-3","2017-7-4","1"
"842","2017-4-10","2017-4-13","1"
"843","2017-3-8","2017-12-28","1"
"844","2017-2-28","2017-6-5","1"
"845","2017-1-7","2017-4-4","1"
"846","2017-1-5","2017-8-16","1"
"847","2017-2-27","2017-12-17","1"
"848","2017-1-5","2017-2-5","1"
"849","2017-2-20","2017-9-8","1"
"850","2017-1-2","2017-6-1","1"
"851","2017-1-19","2017-11-2","1"
"852","2017-1-3","2017-7-5","1"
"853","2017-1-2","2017-4-19","1"
"854","2017-1-21","2017-5-12","1"
"855","2017-1-8","2017-8-15","1"
"856","2017-3-5","2017-6-15","1"
"857","2017-4-16","2017-10-14","1"
"858","2017-1-8","2017-1-18","1"
"859","2017-7-15","2017-8-25","1"
"860","2017-1-19","2017-3-2","1"
"861","2017-2-27","2017-3-5","1"
"862","2017-9-16","2017-10-9","1"
"863","2017-7-1","2017-9-13","1"
"864","2017-7-21","2017-10-15","1"
"865","2017-3-6","2017-10-22","1"
"866","2017-2-24","2017-8-17","1"
"867","2017-4-4","2017-7-10","1"
"868","2017-1-17","2017-6-17","1"
"869","2017-1-14","2017-11-12","1"
"870","2017-1-9","2017-5-8","1"
"871","2017-2-20","2017-8-25","1"
"872","2017-1-1","2017-4-1","1"
"873","2017-4-10","2017-9-12","1"
"874","2017-2-15","2017-9-12","1"
"875","2017-1-4","2017-8-4","1"
"876","2017-4-24","2017-10-17","1"
"877","2017-5-6","2017-9-21","1"
"878","2017-1-8","2017-1-28","1"
"879","2017-1-19","2017-4-2","1"
"880","2017-1-13","2017-6-22","1"
"881","2017-1-5","2017-5-10","1"
"882","2017-1-22","2017-10-16","1"
"883","2017-8-17","2017-9-3","1"
"884","2017-1-18","2017-6-14","1"
"885","2017-1-5","2017-2-10","1"
"886","2017-1-27","2017-4-14","1"
"887","2017-7-12","2017-9-25","1"
"888","2017-1-1","2017-1-10","1"
"889","2017-6-24","2017-12-27","1"
"890","2017-1-7","2017-12-17","1"
"891","2017-1-17","2017-2-18","1"
"892","2017-1-25","2017-2-14","1"
"893","2017-2-1","2017-11-20","1"
"894","2017-4-11","2017-6-17","1"
"895","2017-10-19","2017-11-20","1"
"896","2017-5-14","2017-9-5","1"
"897","2017-7-1","2017-7-10","1"
"898","2017-1-20","2017-5-22","1"
"899","2017-2-24","2017-3-19","1"
"900","2017-1-3","2017-1-19","1"
"901","2017-10-1","2017-10-10","1"
"902","2017-1-23","2017-6-27","1"
"903","2017-9-17","2017-9-18","1"
"904","2017-4-26","2017-6-23","1"
"905","2017-1-6","2017-10-10","1"
"906","2017-2-18","2017-12-23","1"
"907","2017-1-20","2017-2-6","1"
"908","2017-4-27","2017-8-12","1"
"909","2017-7-7","2017-11-16","1"
"910","2017-1-1","2017-7-27","1"
"911","2017-9-10","2017-11-15","1"
"912","2017-2-1","2017-11-7","1"
"913","2017-5-8","2017-10-21","1"
"914","2017-3-4","2017-6-6","1"
"915","2017-3-18","2017-6-9","1"
"916","2017-1-11","2017-6-8","1"
"917","2017-4-4","2017-8-14","1"
"918","2017-3-25","2017-7-25","1"
"919","2017-1-6","2017-4-3","1"
"920","2017-7-28","2017-12-18","1"
"921","2017-4-20","2017-11-5","1"
"922","2017-4-10","2017-6-23","1"
"923","2017-2-28","2017-6-3","1"
"924","2017-9-16","2017-11-6","1"
"925","2017-1-3","2017-6-26","1"
"926","2017-3-28","2017-10-14","1"
"927","2017-1-14","2017-1-23","1"
"928","2017-1-25","2017-4-24","1"
"929","2017-1-6","2017-4-19","1"
"930","2017-1-28","2017-4-16","1"
"931","2017-1-20","2017-8-7","1"
"932","2017-10-5","2017-10-16","1"
"933","2017-1-16","2017-10-3","1"
"934","2017-1-11","2017-5-25","1"
"935","2017-5-26","2017-9-17","1"
"936","2017-9-23","2017-10-14","1"
"937","2017-1-21","2017-6-19","1"
"938","2017-2-17","2017-12-23","1"
"939","2017-8-6","2017-12-13","1"
"940","2017-1-17","2017-9-24","1"
"941","2017-1-5","2017-1-5","1"
"942","2017-2-6","2017-10-15","1"
"943","2017-1-11","2017-7-2","1"
"944","2017-1-26","2017-3-20","1"
"945","2017-1-12","2017-2-6","1"
"946","2017-1-21","2017-11-4","1"
"947","2017-2-8","2017-3-10","1"
"948","2017-1-9","2017-8-15","1"
"949","2017-1-4","2017-1-27","1"
"950","2017-1-14","2017-10-21","1"
"951","2017-1-9","2017-4-5","1"
"952","2017-1-9","2017-1-28","1"
"953","2017-1-20","2017-3-4","1"
"954","2017-1-3","2017-7-27","1"
"955","2017-6-8","2017-9-15","1"
"956","2017-3-8","2017-3-23","1"
"957","2017-4-5","2017-7-17","1"
"958","2017-1-1","2017-4-14","1"
"959","2017-1-24","2017-11-20","1"
"960","2017-1-19","2017-7-13","1"
"961","2017-3-3","2017-10-1","1"
"962","2017-1-20","2017-6-20","1"
"963","2017-8-3","2017-12-9","1"
"964","2017-1-28","2017-3-5","1"
"965","2017-5-10","2017-12-9","1"
"966","2017-1-17","2017-3-6","1"
"967","2017-1-26","2017-4-9","1"
"968","2017-1-26","2017-10-5","1"
"969","2017-1-18","2017-2-26","1"
"970","2017-10-3","2017-10-27","1"
"971","2017-9-3","2017-10-5","1"
"972","2017-2-11","2017-12-11","1"
"973","2017-6-9","2017-8-28","1"
"974","2017-1-12","2017-2-26","1"
"975","2017-5-6","2017-10-24","1"
"976","2017-9-20","2017-9-24","1"
"977","2017-1-13","2017-8-28","1"
"978","2017-1-1","2017-1-10","1"
"979","2017-2-8","2017-8-20","1"
"980","2017-3-22","2017-11-20","1"
"981","2017-3-5","2017-10-24","1"
"982","2017-1-1","2017-1-10","1"
"983","2017-1-5","2017-6-26","1"
"984","2017-1-13","2017-6-16","1"
"985","2017-1-1","2017-8-18","1"
"986","2017-1-14","2017-9-2","1"
"987","2017-6-26","2017-10-6","1"
"988","2017-1-18","2017-12-24","1"
"989","2017-1-22","2017-10-27","1"
"990","2017-1-8","2017-5-22","1"
"991","2017-1-4","2017-2-11","1"
"992","2017-1-11","2017-2-12","1"
"993","2017-1-15","2017-7-14","1"
"994","2017-1-17","2017-7-22","1"
"995","2017-1-3","2017-5-9","1"
"996","2017-3-18","2017-8-1","1"
"997","2017-4-20","2017-7-13","1"
"998","2017-1-4","2017-11-22","1"
"999","2017-1-26","2017-7-18","1"
"1000","2017-11-11","2017-12-6","1"
"1001","2017-1-13","2017-4-8","1"
"1002","2017-1-25","2017-10-12","1"
"1003","2017-1-3","2017-2-18","1"
"1004","2017-1-27","2017-2-5","1"
"1005","2017-1-7","2017-3-1","1"
"1006","2017-2-7","2017-12-3","1"
"1007","2017-1-16","2017-3-8","1"
"1008","2017-4-1","2017-4-10","1"
"1009","2017-1-7","2017-8-3","1"
"1010","2017-2-9","2017-3-6","1"
"1011","2017-1-23","2017-9-21","1"
"1012","2017-2-1","2017-12-5","1"
"1013","2017-1-19","2017-7-3","1"
"1014","2017-1-20","2017-4-16","1"
"1015","2017-1-1","2017-1-10","1"
"1016","2017-2-21","2017-12-23","1"
"1017","2017-1-14","2017-2-25","1"
"1018","2017-1-1","2017-10-16","1"
"1019","2017-6-8","2017-7-24","1"
"1020","2017-1-1","2017-1-10","1"
"1021","2017-1-23","2017-8-9","1"
"1022","2017-5-13","2017-10-26","1"
"1023","2017-1-1","2017-1-10","1"
"1024","2017-1-2","2017-1-25","1"
"1025","2017-11-26","2017-12-3","1"
"1026","2017-1-21","2017-6-1","1"
"1027","2017-8-3","2017-8-12","1"
"1028","2017-1-9","2017-4-28","1"
"1029","2017-2-24","2017-11-5","1"
"1030","2017-1-26","2017-4-5","1"
"1031","2017-1-1","2017-5-2","1"
"1032","2017-1-17","2017-5-7","1"
"1033","2017-5-14","2017-9-3","1"
"1034","2017-1-17","2017-3-13","1"
"1035","2017-1-2","2017-2-28","1"
"1036","2017-2-14","2017-10-13","1"
"1037","2017-5-18","2017-7-11","1"
"1038","2017-11-3","2017-11-21","1"
"1039","2017-1-20","2017-7-20","1"
"1040","2017-1-8","2017-1-25","1"
"1041","2017-1-10","2017-2-16","1"
"1042","2017-1-4","2017-2-22","1"
"1043","2017-1-1","2017-1-10","1"
"1044","2017-1-26","2017-10-13","1"
"1045","2017-3-25","2017-6-15","1"
"1046","2017-3-1","2017-3-3","1"
"1047","2017-1-3","2017-9-12","1"
"1048","2017-7-1","2017-11-17","1"
"1049","2017-1-7","2017-1-21","1"
"1050","2017-1-2","2017-6-4","1"
"1051","2017-5-22","2017-10-25","1"
"1052","2017-1-7","2017-3-26","1"
"1053","2017-9-3","2017-9-15","1"
"1054","2017-1-2","2017-2-10","1"
"1055","2017-8-1","2017-8-10","1"
"1056","2017-3-15","2017-12-15","1"
"1057","2017-1-21","2017-6-11","1"
"1058","2017-1-2","2017-8-14","1"
"1059","2017-1-6","2017-5-8","1"
"1060","2017-6-15","2017-7-10","1"
"1061","2017-9-11","2017-9-27","1"
"1062","2017-9-17","2017-12-15","1"
"1063","2017-1-27","2017-2-18","1"
"1064","2017-1-13","2017-2-20","1"
"1065","2017-3-14","2017-9-26","1"
"1066","2017-1-9","2017-6-7","1"
"1067","2017-1-12","2017-7-28","1"
"1068","2017-9-4","2017-9-7","1"
"1069","2017-1-7","2017-4-28","1"
"1070","2017-3-19","2017-11-22","1"
"1071","2017-1-3","2017-1-21","1"
"1072","2017-4-19","2017-9-5","1"
"1073","2017-1-10","2017-5-19","1"
"1074","2017-5-26","2017-10-2","1"
"1075","2017-1-1","2017-9-5","1"
"1076","2017-6-1","2017-6-10","1"
"1077","2017-1-15","2017-6-7","1"
"1078","2017-1-10","2017-11-27","1"
"1079","2017-9-23","2017-10-28","1"
"1080","2017-4-4","2017-12-18","1"
"1081","2017-6-16","2017-10-17","1"
"1082","2017-1-16","2017-3-19","1"
"1083","2017-8-10","2017-12-26","1"
"1084","2017-1-1","2017-1-10","1"
"1085","2017-4-1","2017-4-10","1"
"1086","2017-1-1","2017-1-10","1"
"1087","2017-5-28","2017-7-10","1"
"1088","2017-1-27","2017-7-23","1"
"1089","2017-10-2","2017-11-2","1"
"1090","2017-1-8","2017-4-28","1"
"1091","2017-2-18","2017-3-19","1"
"1092","2017-1-1","2017-6-7","1"
"1093","2017-4-21","2017-9-25","1"
"1094","2017-10-1","2017-10-10","1"
"1095","2017-1-9","2017-6-25","1"
"1096","2017-3-26","2017-9-19","1"
"1097","2017-2-3","2017-4-14","1"
"1098","2017-10-8","2017-11-9","1"
"1099","2017-1-1","2017-1-10","1"
"1100","2017-2-14","2017-9-15","1"
"1101","2017-1-1","2017-9-18","1"
"1102","2017-1-13","2017-8-13","1"
"1103","2017-5-8","2017-9-14","1"
"1104","2017-1-3","2017-10-16","1"
"1105","2017-1-12","2017-11-6","1"
"1106","2017-1-18","2017-10-25","1"
"1107","2017-8-12","2017-9-28","1"
"1108","2017-1-22","2017-2-15","1"
"1109","2017-1-1","2017-1-10","1"
"1110","2017-2-14","2017-10-24","1"
"1111","2017-1-13","2017-8-4","1"
"1112","2017-1-2","2017-1-21","1"
"1113","2017-1-25","2017-3-5","1"
"1114","2017-1-20","2017-2-28","1"
"1115","2017-2-19","2017-9-22","1"
"1116","2017-2-17","2017-8-22","1"
"1117","2017-1-4","2017-10-23","1"
"1118","2017-1-23","2017-7-7","1"
"1119","2017-10-24","2017-11-24","1"
"1120","2017-1-13","2017-5-21","1"
"1121","2017-1-11","2017-12-21","1"
"1122","2017-1-9","2017-4-11","1"
"1123","2017-1-21","2017-8-28","1"
"1124","2017-1-12","2017-4-12","1"
"1125","2017-1-25","2017-2-21","1"
"1126","2017-2-24","2017-7-24","1"
"1127","2017-6-15","2017-10-1","1"
"1128","2017-1-13","2017-7-14","1"
"1129","2017-3-15","2017-7-25","1"
"1130","2017-1-23","2017-9-20","1"
"1131","2017-8-1","2017-8-10","1"
"1132","2017-1-18","2017-5-25","1"
"1133","2017-8-22","2017-10-11","1"
"1134","2017-1-19","2017-2-18","1"
"1135","2017-3-12","2017-7-20","1"
"1136","2017-3-27","2017-5-28","1"
"1137","2017-7-1","2017-7-10","1"
"1138","2017-2-28","2017-12-8","1"
"1139","2017-1-6","2017-9-6","1"
"1140","2017-1-13","2017-9-10","1"
"1141","2017-1-27","2017-7-14","1"
"1142","2017-1-26","2017-6-26","1"
"1143","2017-1-1","2017-4-20","1"
"1144","2017-1-1","2017-2-15","1"
"1145","2017-7-22","2017-9-10","1"
"1146","2017-1-8","2017-2-8","1"
"1147","2017-7-21","2017-8-8","1"
"1148","2017-1-3","2017-11-12","1"
"1149","2017-1-23","2017-2-9","1"
"1150","2017-1-28","2017-4-3","1"
"1151","2017-5-6","2017-11-9","1"
"1152","2017-3-2","2017-4-21","1"
"1153","2017-1-22","2017-2-4","1"
"1154","2017-2-3","2017-6-25","1"
"1155","2017-6-4","2017-10-19","1"
"1156","2017-1-10","2017-1-24","1"
"1157","2017-1-28","2017-5-4","1"
"1158","2017-1-1","2017-1-10","1"
"1159","2017-1-3","2017-1-27","1"
"1160","2017-1-18","2017-7-14","1"
"1161","2017-6-17","2017-12-15","1"
"1162","2017-2-5","2017-9-28","1"
"1163","2017-2-3","2017-3-13","1"
"1164","2017-1-6","2017-2-26","1"
"1165","2017-12-23","2017-12-25","1"
"1166","2017-1-2","2017-1-9","1"
"1167","2017-1-26","2017-4-7","1"
"1168","2017-1-24","2017-2-7","1"
"1169","2017-1-18","2017-5-2","1"
"1170","2017-1-8","2017-1-27","1"
"1171","2017-2-14","2017-8-13","1"
"1172","2017-7-10","2017-8-26","1"
"1173","2017-1-1","2017-1-10","1"
"1174","2017-1-22","2017-6-6","1"
"1175","2017-1-10","2017-1-11","1"
"1176","2017-1-22","2017-1-24","1"
"1177","2017-1-4","2017-5-23","1"
"1178","2017-1-1","2017-1-10","1"
"1179","2017-5-27","2017-11-6","1"
"1180","2017-1-19","2017-2-10","1"
"1181","2017-1-26","2017-5-18","1"
"1182","2017-7-8","2017-9-8","1"
"1183","2017-1-11","2017-11-5","1"
"1184","2017-1-9","2017-2-11","1"
"1185","2017-1-25","2017-3-1","1"
"1186","2017-1-1","2017-6-23","1"
"1187","2017-1-7","2017-2-8","1"
"1188","2017-1-5","2017-2-24","1"
"1189","2017-1-1","2017-6-10","1"
"1190","2017-1-23","2017-10-2","1"
"1191","2017-9-11","2017-11-19","1"
"1192","2017-6-20","2017-11-3","1"
"1193","2017-6-5","2017-12-23","1"
"1194","2017-2-26","2017-3-4","1"
"1195","2017-1-1","2017-4-25","1"
"1196","2017-2-12","2017-11-9","1"
"1197","2017-1-7","2017-7-17","1"
"1198","2017-10-13","2017-10-22","1"
"1199","2017-1-18","2017-3-26","1"
"1200","2017-1-21","2017-1-26","1"
"1201","2017-4-19","2017-5-14","1"
"1202","2017-1-3","2017-8-9","1"
"1203","2017-2-8","2017-4-15","1"
"1204","2017-1-21","2017-1-27","1"
"1205","2017-2-25","2017-11-10","1"
"1206","2017-1-26","2017-7-26","1"
"1207","2017-5-20","2017-12-10","1"
"1208","2017-6-7","2017-9-4","1"
"1209","2017-1-17","2017-1-25","1"
"1210","2017-9-13","2017-12-14","1"
"1211","2017-9-3","2017-12-7","1"
"1212","2017-3-7","2017-6-9","1"
"1213","2017-1-25","2017-11-24","1"
"1214","2017-2-23","2017-8-28","1"
"1215","2017-5-1","2017-12-11","1"
"1216","2017-1-19","2017-5-18","1"
"1217","2017-1-11","2017-1-18","1"
"1218","2017-2-20","2017-5-4","1"
"1219","2017-1-10","2017-4-7","1"
"1220","2017-1-20","2017-2-6","1"
"1221","2017-1-17","2017-7-27","1"
"1222","2017-9-27","2017-12-3","1"
"1223","2017-9-1","2017-9-10","1"
"1224","2017-3-11","2017-10-13","1"
"1225","2017-9-7","2017-12-1","1"
"1226","2017-1-14","2017-2-20","1"
"1227","2017-2-17","2017-9-22","1"
"1228","2017-1-6","2017-9-7","1"
"1229","2017-1-20","2017-6-23","1"
"1230","2017-1-14","2017-11-17","1"
"1231","2017-1-1","2017-4-2","1"
"1232","2017-1-2","2017-9-21","1"
"1233","2017-11-13","2017-11-27","1"
"1234","2017-1-16","2017-7-26","1"
"1235","2017-2-19","2017-3-14","1"
"1236","2017-3-10","2017-12-6","1"
"1237","2017-1-11","2017-8-10","1"
"1238","2017-1-25","2017-3-19","1"
"1239","2017-1-4","2017-11-9","1"
"1240","2017-7-4","2017-10-7","1"
"1241","2017-1-23","2017-6-19","1"
"1242","2017-10-10","2017-11-14","1"
"1243","2017-1-3","2017-8-4","1"
"1244","2017-1-13","2017-2-16","1"
"1245","2017-1-20","2017-2-22","1"
"1246","2017-1-4","2017-3-8","1"
"1247","2017-1-24","2017-1-28","1"
"1248","2017-4-24","2017-11-3","1"
"1249","2017-3-8","2017-10-19","1"
"1250","2017-1-6","2017-7-1","1"
"1251","2017-2-21","2017-11-28","1"
"1252","2017-1-26","2017-2-4","1"
"1253","2017-4-12","2017-7-7","1"
"1254","2017-1-9","2017-1-24","1"
"1255","2017-1-22","2017-9-15","1"
"1256","2017-3-28","2017-4-11","1"
"1257","2017-5-16","2017-10-6","1"
"1258","2017-6-6","2017-7-13","1"
"1259","2017-1-28","2017-11-20","1"
"1260","2017-1-22","2017-2-2","1"
"1261","2017-10-1","2017-10-10","1"
"1262","2017-1-11","2017-2-13","1"
"1263","2017-1-26","2017-4-7","1"
"1264","2017-1-21","2017-8-7","1"
"1265","2017-4-20","2017-11-9","1"
"1266","2017-1-3","2017-2-19","1"
"1267","2017-1-20","2017-6-17","1"
"1268","2017-7-9","2017-12-6","1"
"1269","2017-6-25","2017-9-8","1"
"1270","2017-4-16","2017-7-2","1"
"1271","2017-1-13","2017-8-3","1"
"1272","2017-1-16","2017-7-4","1"
"1273","2017-3-13","2017-9-25","1"
"1274","2017-5-1","2017-5-10","1"
"1275","2017-2-4","2017-6-27","1"
"1276","2017-1-15","2017-3-19","1"
"1277","2017-9-1","2017-9-10","1"
"1278","2017-1-24","2017-9-17","1"
"1279","2017-9-3","2017-10-4","1"
"1280","2017-1-3","2017-1-14","1"
"1281","2017-1-25","2017-8-3","1"
"1282","2017-1-5","2017-4-9","1"
"1283","2017-1-24","2017-4-12","1"
"1284","2017-1-1","2017-1-10","1"
"1285","2017-5-2","2017-12-18","1"
"1286","2017-4-17","2017-8-27","1"
"1287","2017-1-20","2017-5-28","1"
"1288","2017-2-26","2017-8-15","1"
"1289","2017-3-26","2017-8-9","1"
"1290","2017-1-1","2017-1-23","1"
"1291","2017-1-10","2017-9-20","1"
"1292","2017-5-2","2017-9-12","1"
"1293","2017-1-24","2017-10-17","1"
"1294","2017-5-9","2017-6-4","1"
"1295","2017-1-9","2017-5-21","1"
"1296","2017-7-7","2017-9-25","1"
"1297","2017-5-1","2017-5-6","1"
"1298","2017-1-1","2017-3-28","1"
"1299","2017-1-16","2017-4-12","1"
"1300","2017-1-22","2017-1-28","1"
"1301","2017-1-1","2017-1-10","1"
"1302","2017-10-27","2017-12-17","1"
"1303","2017-1-23","2017-2-21","1"
"1304","2017-3-4","2017-6-16","1"
"1305","2017-2-15","2017-4-28","1"
"1306","2017-4-27","2017-11-8","1"
"1307","2017-5-2","2017-12-18","1"
"1308","2017-1-19","2017-4-3","1"
"1309","2017-1-12","2017-6-16","1"
"1310","2017-5-27","2017-6-5","1"
"1311","2017-5-2","2017-7-10","1"
"1312","2017-1-24","2017-3-15","1"
"1313","2017-1-1","2017-1-10","1"
"1314","2017-1-13","2017-7-14","1"
"1315","2017-4-15","2017-11-14","1"
"1316","2017-1-16","2017-4-18","1"
"1317","2017-2-18","2017-6-7","1"
"1318","2017-1-6","2017-6-1","1"
"1319","2017-1-6","2017-9-10","1"
"1320","2017-3-18","2017-11-19","1"
"1321","2017-11-15","2017-12-2","1"
"1322","2017-1-1","2017-1-10","1"
"1323","2017-1-4","2017-4-8","1"
"1324","2017-2-16","2017-11-20","1"
"1325","2017-1-14","2017-10-17","1"
"1326","2017-1-19","2017-3-9","1"
"1327","2017-1-1","2017-1-10","1"
"1328","2017-3-11","2017-3-20","1"
"1329","2017-3-26","2017-9-3","1"
"1330","2017-3-9","2017-12-4","1"
"1331","2017-1-25","2017-3-20","1"
"1332","2017-1-22","2017-4-6","1"
"1333","2017-1-21","2017-1-27","1"
"1334","2017-2-26","2017-5-5","1"
"1335","2017-2-19","2017-10-22","1"
"1336","2017-1-23","2017-9-19","1"
"1337","2017-2-5","2017-5-7","1"
"1338","2017-1-15","2017-8-23","1"
"1339","2017-4-1","2017-12-15","1"
"1340","2017-1-3","2017-2-27","1"
"1341","2017-1-1","2017-1-10","1"
"1342","2017-1-28","2017-2-22","1"
"1343","2017-1-1","2017-1-10","1"
"1344","2017-1-28","2017-9-21","1"
"1345","2017-1-19","2017-3-21","1"
"1346","2017-1-28","2017-5-4","1"
"1347","2017-1-26","2017-4-2","1"
"1348","2017-1-6","2017-1-26","1"
"1349","2017-1-17","2017-2-4","1"
"1350","2017-1-13","2017-9-15","1"
"1351","2017-1-11","2017-3-26","1"
"1352","2017-2-24","2017-6-7","1"
"1353","2017-4-22","2017-8-2","1"
"1354","2017-5-5","2017-11-7","1"
"1355","2017-1-12","2017-5-14","1"
"1356","2017-1-22","2017-11-23","1"
"1357","2017-1-14","2017-4-26","1"
"1358","2017-2-23","2017-6-12","1"
"1359","2017-5-24","2017-12-13","1"
"1360","2017-1-7","2017-8-1","1"
"1361","2017-1-17","2017-4-18","1"
"1362","2017-1-19","2017-5-15","1"
"1363","2017-1-16","2017-1-19","1"
"1364","2017-5-19","2017-12-2","1"
"1365","2017-5-5","2017-12-23","1"
"1366","2017-8-9","2017-10-27","1"
"1367","2017-1-13","2017-7-4","1"
"1368","2017-5-26","2017-9-21","1"
"1369","2017-4-8","2017-6-19","1"
"1370","2017-8-13","2017-10-4","1"
"1371","2017-10-9","2017-11-20","1"
"1372","2017-1-25","2017-7-15","1"
"1373","2017-1-26","2017-11-3","1"
"1374","2017-1-1","2017-1-10","1"
"1375","2017-1-5","2017-3-22","1"
"1376","2017-1-7","2017-3-18","1"
"1377","2017-1-9","2017-1-19","1"
"1378","2017-1-4","2017-1-8","1"
"1379","2017-1-12","2017-3-4","1"
"1380","2017-3-13","2017-11-21","1"
"1381","2017-5-18","2017-12-28","1"
"1382","2017-1-2","2017-6-7","1"
"1383","2017-1-1","2017-1-10","1"
"1384","2017-5-3","2017-7-21","1"
